Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (km),Workout Time (seconds),Avg Pace (min/km),Max Pace (min/km),Avg Speed (km/h),Max Speed (km/h),Avg Heart Rate,Steps,Notes,Source,Link
"March 27, 2020","March 27, 2020",Bike Ride,327,12.017406170880001,4013,5.565534776902887,1.2562696353296747,10.78062530688,47.76034095359999,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4109463034
"March 26, 2020","March 26, 2020",Run,304,3.9136349260800003,1630,6.941523999840929,3.792775192873618,8.64360959616,15.81954574464,,4239,b'',Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4106033203
"March 25, 2020","March 25, 2020",Run,195,2.5075993536,1045,6.945562912590471,4.085229758212042,8.638604536319999,14.68706646528,,2717,b'',Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4102952437
"March 24, 2020","March 24, 2020",Run,218,2.82671617536,1162,6.851300902728068,3.594769048755269,8.757486777599999,16.690989427199998,,3025,b'',Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4099990582
"Feb. 23, 2020","Feb. 23, 2020",Run,225,2.92633456896,1184,6.743368726636443,4.372831414539092,8.897612359679998,13.72108991616,,3086,b'',Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4045226383
"Feb. 15, 2020","Feb. 15, 2020",Run,314,4.05833104512,1678,6.891192933269704,3.7574688817306927,8.70680853504,15.96820084992,,4366,b'',Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4032303652
"Feb. 12, 2020","Feb. 12, 2020",Run,317,4.1087356992,1680,6.814764276624513,2.718368478087966,8.80444743552,22.0719920256,,4375,b'',Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4027824727
"Feb. 8, 2020","Feb. 8, 2020",Run,316,4.084611632640001,1677,6.842725980275192,4.038067684721228,8.76839812992,14.858590348799998,,4366,b'',Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4021175329
"Feb. 3, 2020","Feb. 3, 2020",Run,224,2.9267369049600003,1175,6.691173546488507,4.986441680585382,8.967039459839999,12.032630565119998,,3065,b'',Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4012970449
"Feb. 2, 2020","Feb. 2, 2020",Run,211,2.7859675852800003,1090,6.520731428457806,4.1648274079376435,9.20137603968,14.4063646848,,2849,b'',Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4011125287
"Jan. 29, 2020","Jan. 29, 2020",Run,318,4.10146146432,1693,6.879697566213314,4.914486896524298,8.72134091136,12.208789359359999,,4406,b'',Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4004870317
"Jan. 29, 2020","Jan. 25, 2020",Run,181,2.4014953036800004,920,6.384899685834725,4.109326533047005,9.397152737279999,14.600934374399998,,2409,b'',Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4004827087
"Jan. 22, 2020","Jan. 22, 2020",Run,172,2.2135722048,927,6.979676191044301,4.923142597232164,8.596423630079999,12.18733680384,,2410,b'',Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/3993652213
"Jan. 19, 2020","Jan. 19, 2020",Run,318,4.12165873152,1688,6.825700409607889,4.271815099817068,8.79028520832,14.045549759999998,,4396,b'',Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/3988461778
"Jan. 16, 2020","Jan. 16, 2020",Run,180,2.30971441536,967,6.977749940348365,3.9179628469736736,8.598724992,15.314082981119999,,2514,b'',Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/3983973403
"Jan. 11, 2020","Jan. 11, 2020",Run,196,2.5112847513600003,1061,7.04156476179114,4.916872961902489,8.52086492928,12.202883066879998,,2756,b'',Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/3975424636
"Dec. 23, 2019","Dec. 23, 2019",Run,324,4.19026506624,1725,6.861118567565418,4.443941133778733,8.74490170752,13.501527114239998,,4490,b'',Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/3948145279
"Sept. 14, 2019","Sept. 14, 2019",Run,175,2.33277631488,893,6.380115127654497,1.0603078024337866,9.40426603776,56.5872709248,,2339,b'',Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/3790658215
"Sept. 1, 2019","Sept. 1, 2019",Run,233,3.09032672256,1192,6.428644217768234,2.8425184422969854,9.33321350016,21.1079949696,,3120,b'',Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/3764589619
"July 19, 2019","July 19, 2019",Run,150,1.9853350387200002,765,6.422119820249741,3.676522856517935,9.3427247232,16.319713766399996,,2002,b'',Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/3676321690
"June 9, 2019","June 9, 2019",Run,225,2.9945385676800003,1149,6.39496589914897,0,9.382378959359999,0,,3009,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3594905266
"June 2, 2019","June 2, 2019",Run,235,3.131783424,1189,6.311950707866061,3.8046993060526524,9.50581564416,15.76997794944,,3116,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3580033849
"June 1, 2019","June 1, 2019",Run,325,4.26815731584,1684,6.5741072138709935,3.8362960311779206,9.12668638464,15.640087795199998,,4399,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3577989019
"May 12, 2019","May 12, 2019",Run,283,3.7496749593600005,1446,6.42808498369522,3.649157669211803,9.33406645248,16.442184844799996,0,3785,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3538482817
"May 6, 2019","May 6, 2019",Run,182,2.30066990208,810,5.861046488507118,4.019762089397916,10.23708546432,14.926263263999997,,2137,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3526896034
"April 28, 2019","April 28, 2019",Run,275,3.33692650368,1297,6.452939831384713,3.6194871947824705,9.29808152064,16.576886937599998,0,3392,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3511585630
"April 14, 2019","April 14, 2019",Run,449,5.43847227264,2126,6.515574047562236,2.140903374294122,9.208682461439999,28.0254382848,0,5558,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3484355179
"April 6, 2019","April 6, 2019",Run,155,2.60304954624,955,6.099522538375884,3.8740443311063393,9.836841611519999,15.487699011839998,0,2510,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3468984523
"April 1, 2019","April 1, 2019",Run,254,3.08619070848,1141,6.158745426708025,4.187762218643124,9.7422443712,14.32745854848,0,2997,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3459071659
"March 3, 2019","March 3, 2019",Run,218,2.64748353408,960,6.045034498528593,3.5198627515310585,9.925500372479998,17.046171648,0,2526,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3408969202
"Feb. 23, 2019","Feb. 23, 2019",Run,347,4.20494228352,1564,6.194381064582836,3.4537737115246956,9.68619091968,17.3723856768,0,4106,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3395490289
"Feb. 18, 2019","Feb. 18, 2019",Run,475,5.71127217408,2189,6.386204565338423,4.341911984013362,9.39523761792,13.818793190400001,0,5732,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3386993089
"Feb. 13, 2019","Feb. 13, 2019",Run,364,4.39836933888,1650,6.2484465720194065,3.4121169867971046,9.60236019072,17.5843362816,0,4329,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3379502215
"Feb. 10, 2019","Feb. 10, 2019",Run,213,2.5899977664000002,926,5.95881303189374,4.289536606219677,10.06911823104,13.987532908799999,,1493,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3374608078
"Feb. 4, 2019","Feb. 4, 2019",Run,361,4.2983968896,1712,6.630465581006919,4.034637715740078,9.04914819072,14.8712236992,0,4468,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3364981063
"Jan. 29, 2019","Jan. 29, 2019",Run,457,5.45485539456,2141,6.541982323232323,3.8226072238129323,9.17155489536,15.696109059839998,0,5595,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3355379503
"Jan. 26, 2019","Jan. 26, 2019",Run,350,4.245803527680001,1560,6.121488010021475,3.547656684959834,9.80153260416,16.912596095999998,0,4100,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3350700496
"Jan. 22, 2019","Jan. 22, 2019",Run,430,5.136929487360001,2022,6.557454465919033,3.7071999522786925,9.149925312,16.184689804799998,0,5283,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3344071078
"Jan. 16, 2019","Jan. 16, 2019",Run,426,5.09820867072,1981,6.475122782947586,4.057814861210531,9.26626478976,14.786282522879999,0,5181,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3334601929
"Jan. 12, 2019","Jan. 12, 2019",Run,351,4.2288088550400005,1617,6.3729693589437675,4.4254180585381375,9.414775054079998,13.558031182079997,0,4235,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3328173127
"Dec. 31, 2018","Dec. 31, 2018",Run,198,2.41826466816,864,5.957452228982741,3.527281923566372,10.07141959296,17.0102832768,0,2277,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3307892770
"Dec. 29, 2018","Dec. 29, 2018",Run,198,2.36491491456,925,6.510913763620457,3.9807089099657995,9.21528077184,15.07269747456,0,2418,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3304833289
"Dec. 27, 2018","Dec. 27, 2018",Run,360,4.2826253184,1704,6.6284771931917605,4.263439016145709,9.05190016896,14.073150009599999,0,4448,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3302336647
"Dec. 23, 2018","Dec. 23, 2018",Run,0,2.47956458112,899,6.044226715978684,3.778688707945597,9.926820034559999,15.878528202239998,0,2366,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3297852649
"Dec. 19, 2018","Dec. 19, 2018",Run,0,2.80869152256,1052,6.238877455658951,4.433787928497574,9.617101781759999,13.53244261248,0,2760,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3293846317
"Dec. 16, 2018","Dec. 16, 2018",Run,0,2.4754929408,912,6.139868169887855,3.84430550584586,9.77219426304,15.607514672639999,0,2397,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3289584442
"Dec. 12, 2018","Dec. 12, 2018",Run,0,2.3967155520000003,922,6.410562316074127,3.728668326970492,9.359542368,16.09152488064,0,2414,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3285443890
"Dec. 9, 2018","Dec. 9, 2018",Run,0,1.88644084992,717,6.330778254990853,3.468500208780721,9.4775072832,17.298516787199997,0,1879,b'Recovery run 5',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3281336173
"Dec. 5, 2018","Dec. 5, 2018",Run,0,1.8006950016,690,6.390057066730295,4.227735027439752,9.389621007359999,14.192000064,0,1807,b'Recovery run 4',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3276902935
"Dec. 1, 2018","Dec. 1, 2018",Run,0,1.5087294224640002,565,6.20900192873618,3.725716813807365,9.6633865152,16.1042226048,0,1483,"b'3rd recovery run, 10 mins'",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3271104964
"Nov. 29, 2018","Nov. 29, 2018",Run,0,1.1097102804480001,394,5.907469130279169,3.837526346138551,10.15663435776,15.63506664192,0,1039,"b'2nd recovery run, ~5 mins'",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3268679833
"Oct. 3, 2018","Oct. 3, 2018",Run,0,4.22320833792,1686,6.653704863596595,4.357875009941939,9.01754067456,13.768179321599998,0,4400,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3180556552
"Sept. 24, 2018","Sept. 24, 2018",Run,0,3.30024955392,1275,6.4388968424401485,3.402081842042472,9.318375348479998,17.6363180928,0,3336,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3163594045
"Sept. 17, 2018","Sept. 17, 2018",Run,0,3.1343744678400003,1243,6.609525371828521,4.1136326354092105,9.07784279424,14.5856456064,0,3246,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3150256372
"Aug. 17, 2018","Aug. 17, 2018",Bike Ride,0,7.9365604032,1844,3.8723728425992205,1.9149976636443171,15.49437778944,31.331513663999996,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3088219960
"Aug. 17, 2018","Aug. 17, 2018",Bike Ride,0,7.791542415360001,1622,3.469575180943291,1.8367173208462577,17.293205951999997,32.6669473152,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3088165918
"June 24, 2018","June 24, 2018",Run,0,4.2839932608,1640,6.380363676131393,4.178814473474906,9.4038797952,14.35813264512,0,4295,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2973462355
"June 17, 2018","June 17, 2018",Run,0,3.30267966336,1241,6.262613835202417,3.8183694722818733,9.58069842048,15.713522161919999,0,3255,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2958676129
"June 5, 2018","June 5, 2018",Run,0,3.7515257049600006,1403,6.233036566451921,3.3845156784379227,9.626178481919998,17.727728831999997,0,3682,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2933235232
"May 27, 2018","May 27, 2018",Run,0,3.8478771302400006,1507,6.527442237333969,3.7568226556907662,9.191993564159999,15.97095282816,0,3939,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2913065836
"May 12, 2018","May 12, 2018",Run,0,6.732240007680001,2779,6.879821840451761,3.8606289270659344,8.72116388352,15.541515475199999,0,7232,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2880607039
"May 7, 2018","May 7, 2018",Run,0,3.0971020608,1141,6.140135359500516,4.242971049073411,9.7717758336,14.14103213952,0,2998,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2869674907
"April 29, 2018","April 29, 2018",Run,0,4.2145017868800005,1528,6.042629792014634,4.4652355245367055,9.92944326528,13.437137260799998,0,4021,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2851164745
"April 29, 2018","April 22, 2018",Run,0,3.3935915059200004,1279,6.281441382327209,3.408009723216416,9.55192334976,17.6055796224,0,3354,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2851111135
"April 14, 2018","April 14, 2018",Run,0,6.01909140096,2433,6.736906466237175,4.388869005010737,8.906190163199998,13.67094275712,0,6343,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2820098155
"April 5, 2018","April 5, 2018",Run,0,3.8102023872000004,1391,6.08453506521912,4.02385692555476,9.861062238719999,14.911071056639997,0,3658,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2803335655
"March 31, 2018","March 31, 2018",Run,0,4.32240830208,1642,6.331337489063866,4.219769048755269,9.47667042432,14.2187956416,0,4303,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2793825842
"March 24, 2018","March 24, 2018",Run,0,10.29560121216,4191,6.784441362443331,3.9093382148254197,8.843747616,15.34786311168,0,10919,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2780374112
"March 18, 2018","March 18, 2018",Run,0,3.7216884672,1280,5.732167889525173,3.736733725045733,10.4672538432,16.05681133056,0,3385,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2769425996
"March 10, 2018","March 10, 2018",Run,0,4.320139127040001,1613,6.222783941780004,4.2611213015986635,9.641982239999999,14.080810487039997,0,4234,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2755893886
"March 4, 2018","March 4, 2018",Run,0,4.188140732160001,1575,6.267709078978764,3.9428487632227784,9.572877008639999,15.217425780479997,0,4131,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2743620328
"Feb. 25, 2018","Feb. 25, 2018",Run,0,5.39804555136,2115,6.530114133460589,3.0787761970094647,9.188179418879999,19.488351168,0,5528,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2731317898
"Feb. 18, 2018","Feb. 18, 2018",Run,0,4.3981762176000005,1764,6.684587011850791,4.609685685596118,8.97585866496,13.016068496639997,0,4602,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2719013749
"Feb. 13, 2018","Feb. 13, 2018",Run,0,6.69295592064,2650,6.598962061560486,2.6533792650918633,9.0923107968,22.612731609599997,0,6920,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2709969271
"Feb. 11, 2018","Feb. 11, 2018",Run,0,4.57414189056,1760,6.412861389485404,3.6017408335321717,9.356211025919999,16.6586416128,0,4607,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2706619876
"Feb. 7, 2018","Feb. 7, 2018",Run,0,3.95044062336,1524,6.4297005487950365,4.148137377714149,9.331732903679999,14.464333255679998,0,3989,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2699940010
"Feb. 4, 2018","Feb. 4, 2018",Run,0,2.5653748032,947,6.152432295394894,3.7874127594846096,9.75223839744,15.84194781312,0,2488,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2694636613
"Jan. 28, 2018","Jan. 28, 2018",Run,0,2.52358013952,931,6.148672999681858,4.218395818420425,9.75819297024,14.223414458879999,0,2446,b'She',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2682526831
"Jan. 21, 2018","Jan. 21, 2018",Run,0,2.28079450368,879,6.423238288395768,4.613755666905273,9.341115379199998,13.004593873919998,0,2301,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2669339476
"Nov. 26, 2017","Nov. 26, 2017",Run,0,3.08256968448,1150,6.2177508351228825,3.6670904418197723,9.6497875584,16.3617176448,0,3019,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2592724219
"Nov. 5, 2017","Nov. 5, 2017",Run,0,4.031567654400001,1495,6.180381571621729,3.6784366797900265,9.70814237184,16.3113451776,0,3926,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2560427896
"Oct. 31, 2017","Oct. 31, 2017",Run,0,4.2733715904,1550,6.0451898413266525,4.058193897637795,9.925242877439999,14.784898487039998,0,4079,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2552461678
"Oct. 15, 2017","Oct. 15, 2017",Run,0,4.2769926144,1494,5.82185660741271,3.863499661974071,10.305981480959998,15.529960385279999,0,3945,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2524075901
"Oct. 8, 2017","Oct. 8, 2017",Run,0,2.8723571712,1004,5.825659399109202,3.058407649327925,10.299254423039999,19.618064294399996,0,2651,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2511025943
"Oct. 1, 2017","Oct. 1, 2017",Run,0,4.296192088320001,1625,6.304059293724648,3.680636333810546,9.51770869632,16.301528179199998,0,4260,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2497314131
"Sept. 16, 2017","Sept. 16, 2017",Run,0,5.417180651520001,2011,6.1870985942098145,3.9960629921259843,9.697601168639999,15.014777184,0,5281,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2466801581
"Sept. 9, 2017","Sept. 9, 2017",Run,0,4.31214068736,1569,6.064278364352184,3.9423703074047562,9.8940055104,15.21926043264,0,4128,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2452905323
"Aug. 27, 2017","Aug. 27, 2017",Run,0,3.0995804505600004,1076,5.785711445160263,4.0075770003181415,10.3703713344,14.971630671359998,0,2843,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2425519772
"July 16, 2017","July 16, 2017",Run,0,4.47967339776,1619,6.023497773005647,3.8854775610435057,9.96098640768,15.44210629632,0,4262,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2333767205
"July 13, 2017","July 13, 2017",Run,0,3.0580110950400003,1037,5.651818380656963,4.01579152747952,10.61605378944,14.941020948479999,0,2746,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2326959104
"July 10, 2017","July 10, 2017",Run,0,4.27665465216,1622,6.321147001511175,4.412655094249582,9.49195919232,13.5972669888,0,4251,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2320368038
"July 3, 2017","July 3, 2017",Run,0,3.0618735206400003,1065,5.79708875169013,4.013200409607889,10.3500131328,14.95067701248,0,2813,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2304701576
"June 25, 2017","June 25, 2017",Run,0,4.30927605504,1558,6.025771991569235,3.7061871172353453,9.95723663616,16.189195968,0,4101,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2286503345
"June 19, 2017","June 19, 2017",Run,0,3.1057281446400005,1158,6.214333293565576,3.977831961345741,9.655114487039999,15.08359273344,0,3040,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2272536677
"June 12, 2017","June 12, 2017",Run,0,3.0904071897600005,1110,5.986265211166786,3.9555930863755666,10.02294615168,15.16840516224,0,2924,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2256983615
"June 2, 2017","June 2, 2017",Run,0,2.91614742144,1089,6.223964547045256,4.0132625467271135,9.640179774719998,14.950419517439999,0,2858,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2234113439
"May 29, 2017","May 29, 2017",Run,0,2.11829904,725,5.704268322993717,4.435273005647021,10.5184309824,13.52792035584,0,1918,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2224345532
"May 8, 2017","May 8, 2017",Run,0,3.07383094656,1071,5.807099041597073,3.383086524695776,10.332181601279999,17.7352927488,0,2829,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2177606093
"May 6, 2017","May 6, 2017",Run,0,5.44437856512,2079,6.364332299371669,4.296856358864233,9.42750496512,13.96369852416,0,5446,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2173467875
"May 2, 2017","May 2, 2017",Run,0,3.06987196032,1121,6.0860449972162565,4.186507048834804,9.858616035839999,14.331739403519999,0,2948,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2164500641
"April 2, 2017","April 2, 2017",Run,0,3.11393579904,1038,5.555667402370158,3.775165533285612,10.79979259392,15.893334167039999,0,2753,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2099352701
"April 1, 2017","April 1, 2017",Run,0,4.677960672,1698,6.049651286486916,3.75746266801877,9.91793645568,15.96821694336,0,4468,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2097449903
"March 26, 2017","March 26, 2017",Run,0,7.043438856960001,2713,6.419696472600016,3.5444441958959674,9.346265279999999,16.927884864,0,7101,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2084902475
"March 19, 2017","March 19, 2017",Run,0,5.76806592384,2063,5.960981617354649,3.5635140777857313,10.06544892672,16.837278796799996,0,5436,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2070781166
"March 13, 2017","March 13, 2017",Run,0,3.1072087411200005,1071,5.744719587608366,4.2277101725920625,10.444385064959999,14.192080531199998,0,2832,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2060172326
"March 11, 2017","March 11, 2017",Run,0,5.17888508544,1934,6.223964547045256,3.718689105623161,9.640131494399999,16.1346392064,0,5076,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2056555253
"March 5, 2017","March 5, 2017",Run,0,4.40921631744,1631,6.165108267716535,4.008658186192635,9.7321859712,14.967607311359998,0,4284,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2045203085
"Feb. 26, 2017","Feb. 26, 2017",Run,0,4.30647579648,1652,6.393474608287601,4.5813822277897085,9.38458376064,13.096487416319999,0,4326,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2032047803
"Feb. 21, 2017","Feb. 21, 2017",Run,0,0.574999299072,186,5.391320935735306,3.869502107691084,11.12900000256,15.505868505599999,0,495,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2022089456
"Feb. 12, 2017","Feb. 12, 2017",Run,0,3.0721733222400003,1152,6.249627177284657,4.151455499880696,9.600541631999999,14.452762072319999,0,3022,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2004670142
"Feb. 8, 2017","Feb. 8, 2017",Run,0,2.22903800064,786,5.876959804740316,2.987621043108248,10.2093564672,20.082842841599998,0,2074,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1997681999
"Feb. 8, 2017","Feb. 5, 2017",Run,0,3.3429293568,1241,6.187198013600573,3.834028026326255,9.69744023424,15.649341523199999,0,3259,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1997682107
"Jan. 30, 2017","Jan. 30, 2017",Run,0,3.9781213401600004,1610,6.745232840213155,3.490279269068639,8.89518225024,17.190529804799997,0,4197,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1981601168
"Jan. 28, 2017","Jan. 28, 2017",Run,0,3.28695637248,1225,6.211437703809751,3.866420106577587,9.6596045568,15.51822826752,0,3232,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1977679454
